title,provide_salary,company_type,company_size,company_ind,attribute
Java开发工程师,0.6-1.5万/月,民营公司,50-150人,计算机软件,"['南京-鼓楼区', '2年经验', '大专', '招5人']"
JAVA工程师,1-1.5万/月,民营公司,150-500人,交通/运输/物流,"['昆明-西山区', '3-4年经验', '本科', '招2人']"
Java资深开发工程师,1.8-3万/月,民营公司,50-150人,互联网/电子商务,"['杭州-拱墅区', '5-7年经验', '大专', '招1人']"
数据开发工程师,1.5-2.5万/月,合资,少于50人,互联网/电子商务,"['上海', '2年经验', '本科', '招若干人']"
java开发工程师（基础开发部）,1-2万/月,民营公司,150-500人,互联网/电子商务,"['北京-海淀区', '3-4年经验', '大专', '招1人']"
C#开发工程师,0.7-1万/月,民营公司,50-150人,互联网/电子商务,"['深圳-南山区', '1年经验', '大专', '招2人']"
.net软件工程师（mvc方向）,1-2万/月,民营公司,150-500人,专业服务(咨询、人力资源、财会),"['深圳-福田区', '3-4年经验', '本科', '招2人']"
Java高级开发工程师,1.2-2万/月,合资,50-150人,交通/运输/物流,"['上海', '3-4年经验', '本科', '招2人']"
后台架构师,2.5-3.5万/月,民营公司,1000-5000人,电子技术/半导体/集成电路,"['深圳-宝安区', '5-7年经验', '本科', '招1人']"
Java高级开发工程师,2-4万/月,民营公司,少于50人,计算机软件,"['上海-闵行区', '5-7年经验', '本科', '招1人']"
Java后台开发工程师,0.7-1.6万/月,民营公司,150-500人,计算机服务(系统、数据服务、维修),"['成都-高新区', '1年经验', '本科', '招4人']"
嵌入式软件工程师,1.2-2万/月,民营公司,500-1000人,互联网/电子商务,"['武汉', '3-4年经验', '大专', '招1人']"
C++开发工程师,1-1.5万/月,民营公司,150-500人,互联网/电子商务,"['深圳-南山区', '3-4年经验', '本科', '招2人']"
后端开发工程师,1.5-2.5万/月,民营公司,少于50人,电子技术/半导体/集成电路,"['深圳', '3-4年经验', '本科', '招1人']"
Python高级开发工程师,1-1.5万/月,民营公司,50-150人,计算机软件,"['深圳-福田区', '3-4年经验', '本科', '招1人']"
爬虫工程师,0.6-1.2万/月,民营公司,150-500人,互联网/电子商务,"['哈尔滨-松北区', '3-4年经验', '大专', '招3人']"
Java高级开发工程师,1.2-2万/月,民营公司,少于50人,计算机软件,"['西安-雁塔区', '5-7年经验', '本科', '招3人']"
C++高级开发工程师,1.2-1.5万/月,民营公司,少于50人,计算机软件,"['武汉-江汉区', '3-4年经验', '大专', '招2人']"
Java高级开发工程师,18-20万/年,民营公司,150-500人,建筑/建材/工程,"['广州-天河区', '5-7年经验', '本科', '招1人']"
AI工程师,1-1.5万/月,外资（非欧美）,10000人以上,计算机硬件,"['昆山', '3-4年经验', '硕士', '招4人']"
Java工程师(J10658),1-1.5万/月,民营公司,5000-10000人,电气/电力/水利,"['上海-松江区', '3-4年经验', '本科', '招2人']"
Java开发经理,2-2.5万/月,民营公司,10000人以上,计算机软件,"['上海-浦东新区', '3-4年经验', '本科', '招1人']"
C++软件开发（数据库、网络）,1.2-2.5万/月,非营利组织,50-150人,学术/科研,"['青岛-城阳区', '3-4年经验', '硕士', '招3人']"
后端开发工程师,0.8-1.2万/月,民营公司,50-150人,电子技术/半导体/集成电路,"['泸州', '3-4年经验', '本科', '招1人']"
Java开发工程师,0.8-1万/月,民营公司,,计算机软件,"['郑州-金水区', '2年经验', '大专', '招2人']"
系统架构师,2-2.5万/月,合资,500-1000人,计算机软件,"['苏州-工业园区', '5-7年经验', '招2人']"
软件开发工程师,0.6-1.5万/月,民营公司,50-150人,计算机软件,"['沈阳-浑南区', '2年经验', '本科', '招2人']"
技术工程师（代招）,1-1.5万/月,创业公司,少于50人,计算机软件,"['重庆', '3-4年经验', '本科', '招1人']"
全栈工程师,2-3万/月,民营公司,少于50人,计算机软件,"['广州-白云区', '3-4年经验', '大专', '招若干人']"
研发技术总监,2-3万/月,上市公司,50-150人,计算机软件,"['深圳-南山区', '5-7年经验', '本科', '招1人']"
.NET开发工程师,6-8千/月,民营公司,少于50人,计算机软件,"['长沙-雨花区', '3-4年经验', '大专', '招5人']"
JAVA开发组长,1.5-2万/月,国企,1000-5000人,计算机服务(系统、数据服务、维修),"['广州', '5-7年经验', '本科', '招1人']"
总架构师,40-80万/年,民营公司,150-500人,通信/电信运营、增值服务,"['上海', '10年以上经验', '本科', '招1人']"
技术架构工程师,2-3.5万/月,民营公司,50-150人,计算机软件,"['苏州-工业园区', '5-7年经验', '本科', '招2人']"
平台架构师,0.8-1.2万/月,上市公司,50-150人,建筑/建材/工程,"['武汉-江岸区', '5-7年经验', '硕士', '招1人']"
Java开发工程师,1.2-1.5万/月,民营公司,50-150人,计算机软件,"['成都-高新区', '5-7年经验', '本科', '招3人']"
初级PHP研发工程师.,0.5-1万/月,民营公司,10000人以上,计算机软件,"['合肥-高新区', '无需经验', '大专', '招5人']"
后端负责人（JAVA）,1.8-2.3万/月,创业公司,少于50人,互联网/电子商务,"['成都-武侯区', '5-7年经验', '本科', '招1人']"
开发工程师,1-2万/月,民营公司,少于50人,计算机软件,"['北京-海淀区', '3-4年经验', '本科', '招1人']"
Java架构师,1.5-2.5万/月,民营公司,,电子技术/半导体/集成电路,"['青岛-市南区', '8-9年经验', '本科', '招2人']"
Full Stack Software Engineer 全栈工程师,1.5-2万/月,外资（非欧美）,150-500人,教育/培训/院校,"['上海-黄浦区', '2年经验', '大专', '招1人']"
系统架构师,1.6-2.9万/月,民营公司,50-150人,计算机软件,"['重庆-渝北区', '8-9年经验', '本科', '招1人']"
java开发工程师(J10366),1.1-2万/月,合资,1000-5000人,通信/电信/网络设备,"['苏州', '3-4年经验', '本科', '招若干人']"
Java工程师（上地）,1.2-1.5万/月,民营公司,少于50人,计算机软件,"['北京-海淀区', '3-4年经验', '本科', '招2人']"
Java高级开发工程师（数据线）,1.5-2万/月,民营公司,150-500人,计算机软件,"['南京-雨花台区', '3-4年经验', '本科', '招若干人']"
软件开发岗,8-9千/月,国企,150-500人,多元化业务集团公司,"['佛山', '2年经验', '本科', '招1人']"
数据工程师,1-1.5万/月,民营公司,50-150人,互联网/电子商务,"['郑州-郑东新区', '3-4年经验', '本科', '招2人']"
高级JAVA开发(002704),2-2.5万/月,国企,1000-5000人,计算机软件,"['合肥-蜀山区', '5-7年经验', '本科', '招1人']"
Java高级开发工程师,1.2-2万/月,民营公司,50-150人,计算机软件,"['广州-黄埔区', '5-7年经验', '本科', '招2人']"
Java开发工程师,0.9-1.4万/月,民营公司,50-150人,计算机服务(系统、数据服务、维修),"['义乌', '5-7年经验', '大专', '招1人']"
系统架构师,2.5-3.4万/月,民营公司,50-150人,电子技术/半导体/集成电路,"['上海-徐汇区', '5-7年经验', '本科', '招若干人']"
开发工程师,1.5-2万/月,创业公司,少于50人,互联网/电子商务,"['上海-杨浦区', '2年经验', '本科', '招若干人']"
Java开发工程师,1-1.5万/月,上市公司,150-500人,计算机软件,"['深圳-南山区', '3-4年经验', '本科', '招1人']"
技术研发人员,0.4-1万/月,民营公司,,计算机软件,"['桂林', '1年经验', '本科', '招4人']"
Java开发工程师,1-1.8万/月,民营公司,150-500人,计算机软件,"['南京-浦口区', '3-4年经验', '大专', '招5人']"
开发技术经理,20-30万/年,合资,少于50人,计算机服务(系统、数据服务、维修),"['广州-海珠区', '3-4年经验', '大专', '招3人']"
高级java工程师,1-1.5万/月,民营公司,少于50人,计算机软件,"['扬州', '3-4年经验', '本科', '招5人']"
Java架构师,2-3万/月,民营公司,150-500人,金融/投资/证券,"['深圳-南山区', '8-9年经验', '本科', '招1人']"
.NET高级开发工程师,20-30万/年,国企,1000-5000人,计算机软件,"['上海-徐汇区', '3-4年经验', '本科', '招1人']"
后端工程师,0.8-1.2万/月,民营公司,少于50人,计算机软件,"['上海-虹口区', '2年经验', '大专', '招1人']"
高级java工程师,1-1.5万/月,民营公司,150-500人,计算机服务(系统、数据服务、维修),"['重庆-渝中区', '2年经验', '大专', '招1人']"
Java软件工程师,0.6-1万/月,国企,50-150人,电子技术/半导体/集成电路,"['长沙-岳麓区', '2年经验', '本科', '招1人']"
Java中高级开发人员,1-1.5万/月,民营公司,50-150人,建筑/建材/工程,"['上海-徐汇区', '5-7年经验', '本科', '招1人']"
云平台架构师,2-4万/月,民营公司,150-500人,互联网/电子商务,"['深圳-宝安区', '5-7年经验', '本科', '招1人']"
软件开发工程师,0.7-1.4万/月,外资（非欧美）,10000人以上,电子技术/半导体/集成电路,"['深圳-龙华区', '3-4年经验', '本科', '招5人']"
软件研发工程师,5-8千/月,国企,50-150人,计算机软件,"['南昌', '招若干人']"
Java开发工程师,0.6-1万/月,民营公司,500-1000人,计算机软件,"['昆明-西山区', '3-4年经验', '大专', '招4人']"
系统架构师,1.5-2万/月,民营公司,500-1000人,互联网/电子商务,"['东莞-松山湖区', '3-4年经验', '大专', '招1人']"
Java开发工程师,1.5-2万/月,非营利组织,少于50人,计算机软件,"['深圳-坪山区', '5-7年经验', '本科', '招1人']"
J2EE高级工程师,1.5-3万/月,民营公司,少于50人,教育/培训/院校,"['武汉-东湖新技术产业开发区', '3-4年经验', '本科', '招3人']"
高级软件开发工程师,1-2万/月,民营公司,50-150人,计算机软件,"['西安-高新技术产业开发区', '2年经验', '本科', '招2人']"
Net高级软件工程师,0.8-2万/月,上市公司,500-1000人,交通/运输/物流,"['深圳-南山区', '3-4年经验', '大专', '招5人']"
JAVA开发工程师（谱育科技）,1-1.5万/月,民营公司,1000-5000人,仪器仪表/工业自动化,"['杭州-临安区', '2年经验', '本科', '招5人']"
GO开发工程师,1.5-2.5万/月,创业公司,50-150人,电子技术/半导体/集成电路,"['杭州-西湖区', '3-4年经验', '本科', '招1人']"
Java开发工程师,4-8千/月,民营公司,少于50人,计算机软件,"['成都-高新区', '1年经验', '大专', '招2人']"
ETL开发工程师,1.5-2万/月,民营公司,150-500人,互联网/电子商务,"['广州-天河区', '5-7年经验', '大专', '招2人']"
Java开发工程师（北京）,1-2万/月,民营公司,500-1000人,互联网/电子商务,"['北京-东城区', '3-4年经验', '本科', '招若干人']"
架构师,1.5-2万/月,创业公司,少于50人,计算机软件,"['杭州', '5-7年经验', '大专', '招1人']"
系统架构师,4-5万/月,民营公司,150-500人,计算机软件,"['广州-天河区', '5-7年经验', '本科', '招1人']"
Python开发工程师,1-1.5万/月,民营公司,少于50人,计算机软件,"['北京-海淀区', '2年经验', '本科', '招2人']"
行业架构师（产品方向）,1.5-2万/月,民营公司,少于50人,计算机软件,"['沈阳', '8-9年经验', '本科', '招1人']"
Java开发工程师,0.7-1.4万/月,外资（非欧美）,5000-10000人,计算机软件,"['武汉-东湖新技术产业开发区', '2年经验', '本科', '招若干人']"
Python开发工程师,0.7-1.2万/月,民营公司,少于50人,计算机软件,"['异地招聘', '1年经验', '大专', '招1人']"
C/C++开发工程师,0.8-1.5万/月,民营公司,50-150人,计算机软件,"['广州', '3-4年经验', '大专', '招2人']"
中、高级Java工程师,0.9-1.8万/月,民营公司,少于50人,计算机软件,"['成都-金牛区', '5-7年经验', '本科', '招若干人']"
高级架构师（java）,2.5-3万/月,民营公司,50-150人,计算机软件,"['杭州-上城区', '5-7年经验', '本科', '招1人']"
Java开发工程师,5-7千/月,民营公司,150-500人,互联网/电子商务,"['襄阳', '3-4年经验', '大专', '招3人']"
全栈开发工程师（技术组长）（乐山）,0.5-1万/月,外资（非欧美）,50-150人,计算机软件,"['乐山', '5-7年经验', '大专', '招2人']"
架构师,1.5-2.5万/月,国企,10000人以上,计算机软件,"['武汉', '10年以上经验', '本科', '招1人']"
Java开发经理,2.2-3万/月,民营公司,50-150人,计算机软件,"['上海-浦东新区', '8-9年经验', '本科', '招1人']"
智能制造软件工程师,0.6-1万/月,国企,1000-5000人,机械/设备/重工,"['武汉', '无需经验', '硕士', '招1人']"
数据架构师,20-35万/年,民营公司,50-150人,专业服务(咨询、人力资源、财会),"['重庆-渝北区', '5-7年经验', '硕士', '招2人']"
Java开发工程师,1-1.5万/月,民营公司,150-500人,计算机软件,"['武汉-江岸区', '3-4年经验', '大专', '招若干人']"
Java 软件工程师,10-15万/年,国企,50-150人,互联网/电子商务,"['宁波-余姚市', '1年经验', '本科', '招2人']"
数据开发工程师,1.5-2万/月,创业公司,50-150人,通信/电信运营、增值服务,"['上海-长宁区', '2年经验', '大专', '招若干人']"
三维系统研发,0.8-1.5万/月,民营公司,1000-5000人,计算机软件,"['武汉-东湖新技术产业开发区', '5-7年经验', '本科', '招1人']"
后台开发工程师,1-2万/月,外资（非欧美）,1000-5000人,机械/设备/重工,"['广州-海珠区', '2年经验', '本科', '招1人']"
JAVA技术负责人,1.2-1.6万/月,民营公司,150-500人,检测，认证,"['重庆-渝中区', '5-7年经验', '本科', '招1人']"
Java开发工程师,1.5-2.5万/月,上市公司,1000-5000人,计算机服务(系统、数据服务、维修),"['深圳', '1年经验', '本科', '招2人']"
技术经理,2.5-3.5万/月,民营公司,少于50人,计算机服务(系统、数据服务、维修),"['深圳-南山区', '8-9年经验', '本科', '招1人']"
系统架构师,1.5-2.5万/月,民营公司,少于50人,快速消费品(食品、饮料、化妆品),"['深圳-南山区', '5-7年经验', '本科', '招1人']"
Java初级开发工程师（外包）,6-8千/月,民营公司,少于50人,计算机软件,"['南京-鼓楼区', '1年经验', '招若干人']"
PHP开发工程师,1.3-2万/月,合资,50-150人,互联网/电子商务,"['上海-浦东新区', '2年经验', '招若干人']"
中级java开发工程师,1-1.5万/月,上市公司,500-1000人,计算机软件,"['广州-海珠区', '2年经验', '大专', '招若干人']"
Java中级开发工程师,0.7-1.2万/月,民营公司,50-150人,计算机软件,"['南京-建邺区', '3-4年经验', '本科', '招若干人']"
中级Java开发工程师（珠海）,0.8-1万/月,民营公司,50-150人,计算机软件,"['珠海', '2年经验', '本科', '招1人']"
