seq,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
32943,35,technician,married,professional.course,no,no,no,cellular,aug,thu,72,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
32944,41,blue-collar,married,basic.6y,no,no,no,telephone,may,thu,259,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0
32945,28,student,single,basic.9y,no,yes,no,cellular,aug,wed,178,1,0,1,success,-1.7,94.027,-38.3,0.9,4991.6,1
32946,39,admin.,married,high.school,no,no,no,telephone,jul,fri,246,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.959,5228.1,0
32947,37,technician,single,university.degree,no,no,no,cellular,aug,thu,146,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
32948,34,blue-collar,single,basic.9y,no,no,no,cellular,apr,fri,203,1,1,1,success,-1.8,93.075,-47.1,1.479,5099.1,0
32949,45,admin.,married,unknown,no,no,no,telephone,jun,mon,189,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
32950,50,blue-collar,married,basic.9y,unknown,yes,no,telephone,jul,fri,282,9,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
32951,78,retired,divorced,basic.6y,no,no,no,telephone,oct,fri,177,2,999,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5,0
32952,45,housemaid,married,professional.course,unknown,yes,no,telephone,jun,thu,810,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
32953,40,admin.,single,high.school,no,yes,no,cellular,jul,tue,635,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0
32954,29,technician,single,professional.course,no,no,no,cellular,aug,fri,198,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
32955,30,management,married,university.degree,no,unknown,unknown,cellular,sep,wed,210,1,999,1,failure,-1.1,94.199,-37.5,0.88,4963.6,0
32956,46,admin.,single,high.school,no,yes,yes,cellular,nov,fri,116,2,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,0
32957,45,self-employed,married,basic.9y,no,yes,no,cellular,jul,wed,71,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
32958,50,blue-collar,married,basic.4y,no,no,no,cellular,apr,mon,246,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
32959,54,retired,married,basic.9y,no,yes,no,telephone,may,thu,217,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0
32960,38,blue-collar,married,basic.6y,no,no,no,telephone,jun,mon,559,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
32961,48,admin.,married,basic.9y,no,yes,no,cellular,aug,tue,1181,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1
32962,46,technician,married,professional.course,no,yes,no,telephone,may,tue,34,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,0
32963,22,student,single,high.school,no,no,no,cellular,may,fri,87,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0
32964,57,technician,married,basic.9y,no,yes,no,telephone,may,wed,68,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
32965,30,services,married,basic.9y,no,yes,no,cellular,nov,thu,326,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
32966,47,admin.,married,university.degree,no,yes,no,telephone,may,fri,138,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
32967,49,technician,married,professional.course,no,yes,no,cellular,nov,wed,298,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0
32968,34,entrepreneur,single,university.degree,no,no,no,cellular,apr,mon,151,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
32969,45,admin.,single,high.school,no,yes,no,cellular,may,tue,305,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,0
32970,58,services,married,basic.4y,no,unknown,unknown,telephone,jun,fri,250,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
32971,36,services,single,high.school,no,no,no,telephone,may,wed,45,9,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
32972,47,admin.,married,university.degree,unknown,no,yes,telephone,may,tue,139,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
32973,50,management,married,university.degree,no,yes,no,cellular,aug,thu,77,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
32974,33,technician,single,university.degree,no,yes,yes,cellular,nov,fri,710,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,1
32975,43,technician,single,professional.course,no,yes,no,telephone,may,wed,207,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
32976,32,admin.,married,high.school,no,yes,no,telephone,may,wed,395,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
32977,37,services,married,high.school,unknown,yes,no,telephone,may,wed,312,5,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
32978,22,student,single,high.school,no,unknown,unknown,telephone,jun,tue,1199,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
32979,28,unemployed,single,high.school,no,no,yes,cellular,may,tue,58,1,3,1,success,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
32980,28,technician,single,professional.course,no,yes,no,telephone,may,thu,760,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0
32981,33,admin.,single,university.degree,no,yes,no,cellular,aug,thu,370,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
32982,33,admin.,divorced,high.school,no,yes,no,telephone,may,tue,110,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
32983,33,management,married,high.school,unknown,yes,no,telephone,aug,mon,71,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
32984,26,unemployed,single,university.degree,no,yes,no,cellular,apr,tue,168,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,1
32985,37,management,married,basic.9y,no,no,no,telephone,may,thu,30,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0
32986,38,blue-collar,married,high.school,no,yes,yes,telephone,jun,mon,192,8,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
32987,34,technician,married,professional.course,no,no,yes,telephone,jun,tue,145,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
32988,33,admin.,single,professional.course,no,yes,no,cellular,jul,wed,520,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0
32989,46,blue-collar,married,professional.course,no,no,no,telephone,jun,fri,286,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
32990,56,retired,married,high.school,no,yes,no,cellular,aug,tue,109,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
32991,56,management,married,university.degree,no,no,yes,telephone,jul,wed,154,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0
32992,51,services,married,high.school,unknown,no,no,cellular,apr,thu,278,3,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,0
32993,42,blue-collar,married,basic.4y,unknown,yes,yes,telephone,may,fri,588,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
32994,35,entrepreneur,divorced,high.school,no,yes,no,telephone,jun,mon,77,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
32995,26,student,single,basic.9y,no,yes,no,telephone,oct,tue,1003,3,999,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,1
32996,36,blue-collar,married,basic.6y,no,yes,no,cellular,may,tue,94,5,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,0
32997,37,admin.,married,basic.9y,no,no,no,telephone,jun,wed,268,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
32998,36,admin.,single,university.degree,no,yes,no,cellular,nov,tue,82,1,999,1,failure,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
32999,36,technician,married,professional.course,no,no,no,cellular,may,wed,127,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,0
33000,39,technician,married,professional.course,no,yes,no,cellular,jul,wed,231,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
33001,42,technician,single,professional.course,no,yes,no,cellular,jul,fri,98,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
33002,32,technician,married,university.degree,no,no,no,telephone,jun,thu,37,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
33003,54,blue-collar,married,basic.4y,unknown,yes,no,cellular,apr,mon,847,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
33004,31,unemployed,married,university.degree,no,no,no,cellular,aug,wed,124,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
33005,31,blue-collar,married,basic.9y,no,yes,no,cellular,jul,wed,590,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,1
33006,32,admin.,single,high.school,no,no,no,cellular,nov,mon,74,2,999,2,failure,-1.1,94.76700000000001,-50.8,1.048,4963.6,0
33007,47,services,married,high.school,no,unknown,unknown,cellular,nov,tue,125,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
33008,43,admin.,married,basic.4y,no,yes,yes,telephone,jul,thu,119,8,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,0
33009,70,retired,divorced,basic.4y,no,no,no,cellular,jul,thu,390,2,6,2,success,-1.7,94.215,-40.3,0.846,4991.6,1
33010,45,housemaid,married,university.degree,no,yes,no,telephone,apr,fri,460,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
33011,25,student,single,high.school,no,yes,yes,cellular,may,mon,412,5,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,0
33012,45,admin.,married,basic.9y,no,no,no,telephone,jun,thu,521,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
33013,50,admin.,divorced,university.degree,no,yes,no,cellular,mar,tue,74,1,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.614,5099.1,0
33014,56,entrepreneur,divorced,university.degree,no,unknown,unknown,cellular,apr,wed,121,2,999,1,failure,-1.8,93.075,-47.1,1.4980000000000002,5099.1,0
33015,40,blue-collar,married,basic.6y,no,yes,no,cellular,jul,mon,62,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
33016,41,self-employed,married,university.degree,no,no,no,telephone,may,tue,402,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
33017,53,admin.,married,university.degree,no,no,yes,cellular,jun,mon,115,1,999,0,nonexistent,-2.9,92.963,-40.8,1.215,5076.2,0
33018,51,blue-collar,divorced,basic.4y,no,yes,no,telephone,may,wed,180,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
33019,44,technician,married,high.school,no,no,no,cellular,jul,wed,92,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
33020,34,technician,married,university.degree,no,yes,no,telephone,may,thu,309,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
33021,28,student,single,basic.9y,unknown,yes,no,telephone,may,tue,354,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
33022,36,admin.,married,university.degree,no,yes,no,telephone,jun,fri,27,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
33023,55,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,wed,171,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
33024,30,blue-collar,married,basic.4y,no,no,no,cellular,apr,mon,19,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
33025,41,technician,married,university.degree,no,yes,no,cellular,nov,fri,12,5,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0
33026,43,technician,married,basic.9y,unknown,no,no,telephone,may,mon,258,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
33027,47,retired,single,basic.6y,unknown,yes,no,cellular,jul,mon,72,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
33028,27,management,single,university.degree,no,no,no,cellular,jul,wed,435,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0
33029,22,student,single,university.degree,no,yes,no,telephone,jul,mon,138,12,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,0
33030,42,self-employed,married,university.degree,no,yes,no,cellular,nov,fri,888,3,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0
33031,29,self-employed,single,university.degree,no,yes,no,cellular,jul,wed,513,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,0
33032,60,admin.,married,professional.course,no,yes,no,cellular,apr,thu,473,1,999,1,failure,-1.8,93.075,-47.1,1.365,5099.1,1
33033,53,entrepreneur,divorced,university.degree,no,no,no,telephone,nov,mon,247,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0
33034,44,blue-collar,married,basic.4y,no,yes,no,cellular,aug,mon,781,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
33035,50,blue-collar,married,basic.4y,no,yes,no,cellular,may,tue,392,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,1
33036,49,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,thu,205,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
33037,20,student,single,high.school,no,no,no,cellular,apr,mon,1472,1,999,3,failure,-1.8,93.749,-34.6,0.645,5008.7,1
33038,39,services,married,unknown,unknown,yes,no,cellular,jul,wed,40,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0
33039,27,services,single,high.school,unknown,no,no,cellular,may,fri,54,5,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
33040,31,admin.,single,university.degree,no,yes,no,cellular,aug,thu,188,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
33041,36,technician,single,university.degree,no,yes,no,cellular,aug,wed,123,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
33042,54,services,married,basic.6y,no,yes,no,cellular,jul,thu,86,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,0
33043,30,services,married,high.school,unknown,no,no,telephone,may,fri,205,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0
33044,24,student,single,unknown,no,yes,no,cellular,sep,wed,367,1,999,2,failure,-1.1,94.199,-37.5,0.8859999999999999,4963.6,0
33045,29,services,married,high.school,no,yes,no,telephone,jun,thu,109,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0
33046,32,blue-collar,married,basic.4y,no,yes,no,cellular,jul,mon,51,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
33047,31,technician,married,professional.course,no,yes,no,cellular,aug,thu,58,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
33048,38,admin.,married,university.degree,no,yes,yes,cellular,jul,tue,452,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
33049,35,technician,single,professional.course,no,yes,no,cellular,aug,thu,636,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
33050,56,technician,divorced,professional.course,no,yes,yes,cellular,oct,mon,170,5,999,0,nonexistent,-1.1,94.601,-49.5,1.0,4963.6,0
33051,46,admin.,single,university.degree,no,yes,no,cellular,may,mon,92,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.264,5099.1,0
33052,31,admin.,single,university.degree,no,no,no,telephone,apr,wed,85,2,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,0
33053,54,admin.,married,university.degree,no,no,no,cellular,aug,wed,174,5,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
33054,43,management,married,university.degree,no,yes,no,cellular,aug,wed,535,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
33055,60,retired,married,professional.course,no,yes,no,cellular,sep,thu,365,1,3,1,success,-3.4,92.37899999999999,-29.8,0.809,5017.5,1
33056,31,admin.,single,university.degree,no,no,no,cellular,aug,tue,192,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
33057,29,admin.,single,university.degree,no,no,yes,cellular,apr,wed,117,1,999,0,nonexistent,-1.8,93.075,-47.1,1.4980000000000002,5099.1,0
33058,56,management,married,professional.course,no,yes,no,cellular,may,mon,240,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0
33059,51,services,married,professional.course,unknown,no,no,telephone,jun,thu,177,1,999,0,nonexistent,1.4,94.465,-41.8,4.955,5228.1,0
33060,47,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,fri,177,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0
33061,33,admin.,married,university.degree,no,yes,no,telephone,may,fri,576,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
33062,38,services,single,high.school,unknown,yes,no,cellular,jul,tue,109,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0
33063,52,admin.,married,unknown,no,yes,no,cellular,apr,wed,184,2,10,1,success,-1.8,93.749,-34.6,0.654,5008.7,1
33064,29,admin.,single,university.degree,no,no,no,cellular,aug,thu,12,15,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
33065,32,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,fri,137,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0
33066,29,admin.,single,high.school,no,yes,no,telephone,may,wed,511,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
33067,36,blue-collar,married,high.school,no,yes,no,cellular,may,fri,232,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0
33068,28,admin.,married,high.school,no,yes,no,telephone,may,wed,175,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
33069,57,management,married,professional.course,unknown,yes,no,cellular,nov,thu,224,2,999,1,failure,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
33070,25,admin.,single,high.school,no,yes,no,cellular,may,thu,173,6,999,1,failure,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
33071,22,self-employed,single,university.degree,no,yes,yes,cellular,jun,fri,126,6,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,1
33072,38,blue-collar,single,high.school,no,yes,no,cellular,mar,wed,355,1,13,2,failure,-1.8,93.369,-34.8,0.655,5008.7,1
33073,41,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,thu,220,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
33074,28,unemployed,single,university.degree,no,yes,no,cellular,may,mon,434,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,0
33075,45,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,mon,48,3,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
33076,47,admin.,married,university.degree,no,yes,yes,cellular,jul,wed,129,3,999,2,failure,-1.7,94.215,-40.3,0.8959999999999999,4991.6,0
33077,27,admin.,married,professional.course,no,yes,yes,cellular,may,thu,162,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
33078,32,blue-collar,married,basic.9y,no,no,no,cellular,apr,wed,161,2,999,1,failure,-1.8,93.075,-47.1,1.4980000000000002,5099.1,0
33079,30,admin.,married,university.degree,no,yes,no,cellular,apr,thu,80,3,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,0
33080,66,retired,divorced,basic.4y,no,yes,no,cellular,apr,wed,476,1,999,0,nonexistent,-1.8,93.749,-34.6,0.642,5008.7,1
33081,43,services,married,basic.6y,no,yes,no,cellular,may,fri,68,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
33082,22,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,283,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
33083,31,self-employed,married,university.degree,no,no,no,cellular,sep,wed,152,1,3,1,success,-3.4,92.37899999999999,-29.8,0.768,5017.5,1
33084,42,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,mon,128,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
33085,60,admin.,divorced,high.school,unknown,yes,no,cellular,may,fri,99,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
33086,52,blue-collar,married,basic.4y,no,no,no,telephone,jun,mon,50,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
33087,38,admin.,divorced,university.degree,no,yes,no,cellular,jul,tue,395,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
33088,44,services,married,high.school,no,yes,no,cellular,may,tue,10,5,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,0
33089,45,blue-collar,married,basic.9y,unknown,no,no,telephone,may,tue,253,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
33090,39,blue-collar,married,basic.9y,no,no,no,telephone,nov,thu,281,2,999,1,failure,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
33091,35,technician,married,professional.course,no,no,no,cellular,aug,mon,90,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
33092,47,entrepreneur,married,university.degree,unknown,no,no,telephone,may,mon,449,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
33093,49,technician,married,professional.course,no,yes,no,cellular,jul,mon,534,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
33094,55,technician,married,professional.course,unknown,no,no,cellular,jul,mon,78,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,0
33095,51,blue-collar,married,professional.course,no,no,no,cellular,aug,fri,150,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
33096,47,technician,single,professional.course,unknown,no,no,telephone,jun,mon,90,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
33097,52,management,married,university.degree,unknown,yes,no,cellular,nov,tue,419,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,1
33098,37,technician,single,university.degree,no,no,no,telephone,jun,mon,182,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
33099,43,blue-collar,married,basic.6y,no,no,yes,cellular,jul,tue,197,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0
33100,44,blue-collar,single,basic.6y,no,no,yes,telephone,may,tue,73,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
